-0.40236,0.072692,0.05732,-0.66619,0.064266,0.046199
-0.41087,0.068936,0.05315,-0.67846,0.068675,0.05209
-0.41083,0.06886,0.053114,-0.67846,0.068675,0.05209
-0.41079,0.068741,0.053063,-0.67846,0.068675,0.05209
-0.41083,0.068666,0.053215,-0.67846,0.068675,0.05209
-0.41082,0.068775,0.053119,-0.67846,0.068675,0.05209
-0.41546,0.063953,0.023287,-0.67792,0.065029,0.048347
-0.4155,0.064104,0.023291,-0.67792,0.065029,0.048347
-0.41546,0.063924,0.023301,-0.67792,0.065029,0.048347
-0.41545,0.063941,0.023269,-0.67792,0.065029,0.048347
-0.41549,0.064109,0.023288,-0.67792,0.065029,0.048347
-0.41144,0.06441,0.026911,-0.67792,0.065029,0.048347
-0.41153,0.064409,0.027047,-0.67792,0.065029,0.048347
-0.41146,0.064317,0.026972,-0.67792,0.065029,0.048347
-0.4115,0.064444,0.026991,-0.67792,0.065029,0.048347
-0.4115,0.064398,0.027004,-0.67792,0.065029,0.048347
-0.39639,0.060593,0.033807,-0.67433,0.065029,0.047995
-0.39641,0.060644,0.033805,-0.67433,0.065029,0.047995
-0.39646,0.060813,0.0338,-0.67433,0.065029,0.047995
-0.39639,0.060593,0.033807,-0.67433,0.065029,0.047995
-0.39775,0.06153,0.035156,-0.67433,0.065029,0.047995
-0.39783,0.061782,0.03514,-0.67433,0.065029,0.047995
-0.42276,0.066381,0.016989,-0.67393,0.066031,0.047557
-0.42272,0.066191,0.016989,-0.67393,0.066031,0.047557
-0.39393,0.062716,0.041172,-0.67225,0.066801,0.047742
-0.39392,0.062654,0.041199,-0.67225,0.066801,0.047742
-0.39394,0.062715,0.041194,-0.67225,0.066801,0.047742
-0.3939,0.062592,0.041205,-0.67225,0.066801,0.047742
-0.3939,0.062592,0.041205,-0.67225,0.066801,0.047742
-0.36885,0.061506,0.062067,-0.67225,0.066801,0.047742
-0.36878,0.061679,0.061792,-0.67225,0.066801,0.047742
-0.36882,0.061747,0.061776,-0.67225,0.066801,0.047742
-0.3687,0.06143,0.061938,-0.67225,0.066801,0.047742
-0.36888,0.061724,0.061878,-0.67225,0.066801,0.047742
-0.37679,0.061398,0.053299,-0.66862,0.066154,0.049364
-0.37665,0.061108,0.053345,-0.66862,0.066154,0.049364
-0.37679,0.061398,0.053299,-0.66862,0.066154,0.049364
-0.37673,0.061263,0.053325,-0.66862,0.066154,0.049364
-0.37667,0.061294,0.053233,-0.66862,0.066154,0.049364
