-0.37133,0.15834,0.010986,-0.61156,0.1745,0.025232
-0.30347,0.015045,0.093672,-0.55366,-0.1572,-0.0539
-0.29082,0.048151,0.017477,-0.53732,0.039654,-0.008752
-0.39315,0.11294,0.096944,-0.55833,-0.048573,0.009218
-0.33469,0.10699,0.15249,-0.58903,0.092724,0.098129
-0.2998,0.14438,0.056867,-0.53358,0.19969,0.030254
-0.42021,0.21585,0.093318,-0.62608,0.20214,0.066804
-0.3556,0.11301,-0.078686,-0.61001,0.11793,-0.016885
-0.30745,0.042853,0.044567,-0.57222,0.060391,0.028669
-0.40586,0.1673,0.07453,-0.65306,0.14944,0.030531
-0.449,0.20803,0.081982,-0.64271,0.23649,0.038265
-0.28508,0.027194,0.17001,-0.67088,-0.11126,-0.15767
-0.35566,0.049878,0.24703,-0.15308,0.080913,-1.5907
-0.29857,0.052597,0.02325,-0.54022,0.062841,0.017855
-0.32137,0.11685,0.032629,-0.51483,0.13307,0.057514
-0.29948,0.12129,0.03791,-0.52833,0.14195,0.048061
-0.449,0.20803,0.081982,-0.66007,0.23447,0.043613
-0.32787,0.14132,0.042981,-0.51572,0.14278,0.035574
-0.37437,0.16242,0.009858,-0.61596,0.17389,0.022241
-0.27999,0.012696,0.14539,-0.57477,-0.20391,-0.15957
-0.31903,0.096053,0.049619,-0.48813,-0.053217,-0.022469
-0.33179,0.10493,0.15503,-0.57445,0.097024,0.10224
-0.26893,0.011862,0.15937,-0.71334,-0.21366,-0.24108
-0.31679,0.038265,0.097556,-0.58177,0.01799,0.063262
-0.28347,0.032972,0.12032,-0.54014,0.009299,0.051126
-0.27235,0.011621,0.15667,-0.41069,-0.207,-0.30345
-0.39797,0.15839,0.076032,-0.65786,0.15304,0.024233
-0.36839,0.15955,0.012741,-0.61511,0.1776,0.021458
-0.28066,0.02034,0.1743,-0.60605,-0.15418,-0.14435
-0.29548,0.03328,0.094509,-0.544,0.012569,0.061939
-0.30406,0.017535,0.094433,-0.52012,-0.14386,-0.024873
-0.2712,0.012234,0.15611,-0.44756,-0.2224,-0.3032
-0.27081,0.028211,0.13387,-0.54499,0.004946,0.05178
-0.38653,0.11417,0.09753,-0.5622,-0.048626,0.00805
-0.33303,0.098656,0.078819,-0.4781,-0.015521,-0.001351
-0.30272,0.044281,0.038624,-0.54841,0.05848,0.03245
-0.31774,-0.019856,0.032758,-0.55455,-0.11769,-0.021098
-0.3467,0.12755,0.11349,-0.57649,0.097121,0.067454
-0.29772,0.041527,-0.021649,-0.53926,0.036668,0.011623
-0.29363,0.051375,0.014068,-0.54229,0.037004,-0.008261
-0.30825,0.076564,-0.003377,-0.51416,-0.09191,-0.003045
-0.38835,0.03714,0.034408,-0.64852,0.061505,-0.003957
-0.30988,0.008816,0.095811,-0.55946,-0.19472,-0.06505
-0.27667,0.03289,0.052411,-0.51657,0.027275,0.030933
-0.3858,0.1579,0.073814,-0.6402,0.14824,0.031825
-0.40101,0.16102,0.077739,-0.66642,0.15246,0.025092
-0.37101,0.15978,0.0082,-0.6049,0.16989,0.028744
-0.359,0.12019,-0.070764,-0.60818,0.12135,-0.015581
-0.35737,0.11991,-0.074014,-0.61357,0.12307,-0.019
-0.32609,0.007238,0.093051,-0.68669,-0.19654,-0.16987
-0.34705,0.086954,0.052248,-0.51695,-0.12732,0.006013
-0.2869,0.033004,0.12017,-0.55021,0.026406,0.062765
-0.352,0.029228,0.094324,-0.63475,0.068278,-0.012469
-0.2753,0.03037,0.054218,-0.52192,0.022638,0.029149
-0.2738,0.023121,0.030559,-0.50513,-0.11616,-0.005952
-0.3555,0.11428,-0.074901,-0.61269,0.11809,-0.018437
-0.31722,-0.001595,0.090187,-0.78722,-0.23754,-0.25836
-0.34631,0.03442,0.14894,-0.52597,-0.14941,-0.11376
-0.23993,0.025149,0.12263,-0.50411,-0.12146,0.020452
-0.39077,0.054613,-0.00759,-0.62101,0.042229,-0.038362
-0.23761,0.008079,0.071054,-0.50333,-0.11951,0.021331
-0.35758,0.12773,-0.068993,-0.60924,0.13002,-0.020902
-0.3009,0.031972,0.026822,-0.55196,-0.11711,-0.020436
-0.30796,0.07629,-0.003889,-0.51252,-0.09166,-0.001389
-0.29225,0.047812,0.015814,-0.53288,0.037958,-0.005357
-0.37064,0.15852,0.010949,-0.61218,0.17488,0.023686
-0.38863,0.15763,0.078099,-0.64408,0.14446,0.02766
-0.30902,0.1274,0.047574,-0.52603,0.10379,0.04179
-0.33744,0.03626,0.10307,-0.58208,0.015904,0.04567
-0.24596,0.068397,0.1609,-0.50084,0.030865,0.043357
-0.35831,0.13793,-0.05,-0.59347,0.1338,-0.007412
-0.39892,0.15944,0.084081,-0.64947,0.14455,0.035664
-0.29775,0.027466,0.18628,-0.13695,-0.1873,-1.0182
-0.31139,0.15252,0.048934,-0.54895,0.20803,0.017922
-0.3538,0.1213,-0.058438,-0.61,0.1291,-0.023241
-0.30796,0.07629,-0.003889,-0.51252,-0.09166,-0.001389
-0.37099,0.16084,0.014367,-0.61533,0.17875,0.021166
-0.37226,0.16047,0.010081,-0.61243,0.17021,0.024418
-0.27999,0.012696,0.14539,-0.57477,-0.20391,-0.15957
-0.26859,0.01705,0.065378,-0.52453,0.023304,0.02492
-0.33977,0.13726,0.062632,-0.55446,0.13264,0.071573
-0.29119,0.034151,0.11993,-0.5499,0.027758,0.061459
-0.27492,0.028968,0.053433,-0.5233,0.025395,0.025726
-0.33411,0.15419,-0.022372,-0.53916,0.15769,0.033082
-0.28156,0.046501,0.005798,-0.51518,0.059856,0.015572
-0.38202,0.11745,0.096553,-0.54742,-0.048218,0.01494
-0.30233,0.031428,0.10113,-0.5384,0.03188,0.064652
-0.40054,0.15948,0.084741,-0.65342,0.14627,0.035283
-0.28174,0.047907,0.021983,-0.53047,0.059664,0.01539
-0.31542,-0.02096,0.036489,-0.55545,-0.11795,-0.021086
-0.35746,0.11988,-0.07098,-0.61339,0.12241,-0.018888
-0.41077,0.16475,0.070263,-0.64906,0.1483,0.030557
-0.2802,0.050055,0.020864,-0.52789,0.060622,0.014395
-0.37217,0.16245,0.010585,-0.61597,0.17797,0.020981
-0.29364,0.030404,0.032784,-0.55769,-0.11728,-0.020855
-0.25913,0.043409,0.17892,-0.46997,0.00976,-0.16486
-0.31409,-0.002201,0.096176,-0.64838,-0.22653,-0.14573
-0.28848,0.032661,0.11768,-0.54483,0.03041,0.062891
-0.31639,0.001329,0.090366,-0.72382,-0.22745,-0.20872
-0.40917,0.16517,0.078776,-0.66417,0.15039,0.027487
-0.31468,-0.020266,0.034053,-0.55903,-0.11867,-0.025728
-0.34902,0.14073,0.057483,-0.57873,0.13026,0.039976
-0.40612,0.16012,0.078732,-0.65848,0.15074,0.028917
-0.32833,0.002953,0.10013,-0.74596,-0.22053,-0.22943
-0.35601,0.11469,-0.075922,-0.61085,0.1177,-0.01734
-0.29123,0.041313,-0.007556,-0.53376,0.035653,0.014035
-0.3094,0.10412,0.060342,-0.47575,-0.050916,-0.013409
-0.33114,0.057046,0.076795,-0.586,0.021133,0.053912
-0.29089,0.05992,0.14125,-0.64884,-0.094442,-0.10249
-0.42026,0.17281,0.057353,-0.65272,0.15379,0.026247
-0.30591,0.023083,0.032522,-0.55672,-0.11711,-0.021102
-0.31566,0.10787,0.12448,-0.54255,0.090605,0.1173
-0.31563,-0.019335,0.033779,-0.55844,-0.11855,-0.025314
-0.35388,0.1102,-0.073762,-0.60256,0.11466,-0.01167
-0.35889,0.12937,-0.065088,-0.60392,0.1308,-0.01882
-0.30591,0.022998,0.032522,-0.55841,-0.11743,-0.021923
-0.32383,0.11628,0.12223,-0.58665,0.10309,0.058345
-0.38749,0.15633,0.078733,-0.64268,0.14399,0.02827
-0.28543,0.038866,-0.000704,-0.53183,0.033143,0.013638
-0.37227,0.15748,0.01508,-0.61958,0.17436,0.019791
-0.35558,0.036343,0.10059,-0.63689,0.062602,0.015155
-0.29302,0.03053,0.034082,-0.556,-0.11695,-0.020575
-0.42443,0.21952,0.089979,-0.62897,0.20389,0.06325
-0.36512,0.15462,0.020448,-0.61931,0.1779,0.020111
-0.29465,0.13373,0.10613,-0.54914,0.13069,0.076033
-0.42047,0.087725,0.078496,-0.56668,-0.06436,0.010618
-0.39324,0.051391,0.075139,-0.61866,0.059704,0.004933
-0.30388,0.01051,0.083757,-0.49997,-0.16572,-0.012378
-0.28204,0.020574,0.17469,-0.6504,-0.17125,-0.1934
-0.3285,0.046748,0.075539,-0.55649,0.01254,0.063505
-0.31048,0.077469,-0.005108,-0.5054,-0.090787,0.000603
-0.30087,0.052621,0.023431,-0.5408,0.062621,0.020114
-0.32032,0.046203,-0.014094,-0.55119,0.044349,0.020204
-0.35755,0.047063,0.01819,-0.62244,0.048283,-0.030647
-0.30344,0.14217,0.057237,-0.54165,0.19974,0.027145
-0.35796,0.03682,0.092591,-0.65571,0.060964,0.01435
-0.30316,0.04983,0.089791,-0.54766,0.019648,0.044518
-0.2979,0.052474,0.028021,-0.54221,0.063177,0.016575
-0.27437,0.031735,0.050684,-0.5177,0.024829,0.030682
-0.35687,0.11904,-0.072626,-0.60908,0.12201,-0.018723
-0.30152,0.048513,0.012516,-0.54886,0.036266,-0.005305
-0.27047,0.012537,0.15917,-0.57164,-0.19341,-0.18494
-0.42781,0.096326,0.075256,-0.57265,-0.063515,0.006945
-0.33926,0.12668,0.11349,-0.5801,0.097121,0.065307
-0.31522,-0.019,0.039474,-0.55565,-0.11574,-0.021676
-0.28543,0.038866,-0.000704,-0.53183,0.033143,0.013638
-0.42778,0.22387,0.086624,-0.62796,0.20262,0.06325
-0.322,0.03366,-0.013587,-0.53098,0.02383,0.020486
-0.36069,0.11642,-0.067842,-0.6033,0.12493,-0.016062
-0.31932,0.076564,-0.017943,-0.5047,-0.090217,0.003442
-0.37348,0.16245,0.010458,-0.616,0.17798,0.020961
-0.31167,0.15178,0.048896,-0.55945,0.21133,0.029028
-0.32335,0.12884,0.048836,-0.52891,0.14127,0.05221
-0.38446,0.15336,0.082254,-0.65467,0.14745,0.022251
-0.42108,0.048074,0.033925,-0.63633,0.068449,-0.013407
-0.33226,0.09948,0.080315,-0.46531,-0.015831,0.009114
-0.30351,0.049715,0.090385,-0.55317,0.020141,0.042634
-0.34033,0.037555,0.041857,-0.6242,0.049833,-0.031776
-0.33008,0.002751,0.09197,-0.80337,-0.23146,-0.26374
-0.33346,0.11474,0.1237,-0.55827,0.09314,0.10672
-0.31671,0.11431,0.047812,-0.51661,0.13007,0.058599
-0.28413,0.045124,0.14388,-0.84207,-0.12735,-0.22646
-0.3192,0.10668,-0.025965,-0.54525,-0.041821,-0.013059
-0.36617,0.066666,0.070071,-0.53423,-0.097501,-0.002974
-0.37892,0.15001,0.085604,-0.64426,0.14627,0.029085
-0.35796,0.03682,0.092591,-0.65571,0.061843,0.01435
-0.37766,0.036597,0.070419,-0.63083,0.068145,-0.008692
-0.27673,0.028055,0.048523,-0.52494,0.03202,0.023384
-0.33551,-0.016583,-0.010464,-0.56387,-0.1227,-0.031352
-0.3086,0.044721,0.071203,-0.56281,0.017757,0.054134
-0.26085,0.044867,0.17275,-0.48382,0.024973,-0.004807
-0.30794,0.076581,-0.003853,-0.513,-0.091671,-0.00123
-0.27545,0.032893,0.056854,-0.51739,0.027089,0.030382
-0.34646,0.13643,0.055381,-0.58001,0.13408,0.036714
-0.38025,0.15257,0.078119,-0.62658,0.1492,0.032653
-0.39756,0.056547,-0.028884,-0.62,0.049153,-0.029084
-0.31442,0.11423,0.019781,-0.53944,0.15086,0.033185
-0.32641,0.045605,0.098385,-0.58754,0.018727,0.0513
-0.35946,0.1169,-0.069656,-0.60842,0.1193,-0.01576
-0.30447,0.11257,0.070372,-0.48154,-0.050014,-0.017015
-0.39057,0.056849,-0.00889,-0.6184,0.045556,-0.040361
-0.31031,0.044793,0.084385,-0.5621,0.024564,0.04348
-0.31968,0.079192,-0.007151,-0.51291,-0.095153,-0.006634
-0.32182,-0.020781,0.030016,-0.55526,-0.11773,-0.020159
-0.40913,0.16495,0.073367,-0.65165,0.14865,0.029315
-0.35705,0.045576,0.015288,-0.62265,0.049672,-0.031973
-0.24606,0.037846,0.14354,-0.49225,-0.10021,0.028729
-0.2979,0.052474,0.028021,-0.54221,0.063177,0.016575
-0.30087,0.052621,0.023431,-0.5408,0.062621,0.020114
-0.40688,0.045808,0.07465,-0.62528,0.060226,5e-06
-0.29914,0.11482,0.067876,-0.47495,-0.050241,-0.016142
-0.4513,0.059711,0.032863,-0.62644,0.058505,-0.00282
-0.35849,0.12019,-0.071414,-0.61172,0.12204,-0.017821
-0.30467,0.11348,0.070366,-0.48403,-0.051251,-0.016525
-0.29634,0.054306,0.13719,-0.68815,-0.095685,-0.1381
-0.30961,0.10788,0.11758,-0.54732,0.092162,0.091299
-0.33566,0.019373,0.18243,-0.13935,-0.20737,-0.87226
-0.31679,0.038265,0.097556,-0.58177,0.01799,0.063262
-0.28174,0.047907,0.021983,-0.53047,0.059664,0.01539
-0.40713,0.16316,0.074672,-0.65036,0.1486,0.029511
-0.29573,0.05992,0.13718,-0.6291,-0.092053,-0.087759
-0.40901,0.16499,0.078776,-0.66362,0.15039,0.027487
-0.37617,0.045944,0.11114,-0.64063,-0.16717,-0.19295
-0.40074,0.1609,0.078513,-0.66489,0.15246,0.024329
-0.28915,0.038378,0.000761,-0.53156,0.041622,0.016205
-0.39315,0.11294,0.096944,-0.55833,-0.048573,0.009218
-0.30327,0.047213,0.089071,-0.54896,0.019566,0.047669
-0.28702,0.038922,-0.001339,-0.53566,0.034212,0.01275
-0.38202,0.11745,0.096553,-0.54742,-0.048218,0.01494
-0.32641,0.045605,0.098385,-0.58754,0.018727,0.0513
-0.31425,0.001099,0.097632,-0.6685,-0.23181,-0.15969
-0.40849,0.16392,0.073187,-0.64921,0.14735,0.032518
-0.30852,0.046868,0.012181,-0.54221,0.060759,0.012278
-0.22339,0.041199,0.20065,-0.48018,0.027342,0.047531
-0.37531,0.049098,9.8e-05,-0.62322,0.049684,-0.031147
-0.34939,0.040461,0.029903,-0.62393,0.047108,-0.036206
-0.29787,0.041724,0.097751,-0.55695,0.012808,0.05651
-0.37617,0.045944,0.11114,-0.64063,-0.16717,-0.19295
-0.3132,0.059201,0.075036,-0.49753,-0.028235,0.02718
-0.31993,0.10724,-0.027076,-0.54444,-0.041794,-0.012484
-0.31318,0.057657,0.075279,-0.513,-0.03013,0.018953
-0.37892,0.15001,0.085604,-0.6426,0.14602,0.031051
-0.33479,0.1409,0.058353,-0.56366,0.15243,0.02472
-0.30942,0.15639,0.09143,-0.58991,0.19796,0.062708
-0.24967,-0.023657,0.019424,-0.50296,-0.12473,0.014455
-0.30859,-0.001635,0.16698,0.40368,-0.30062,-1.5907
-0.29532,0.035668,0.11619,-0.55011,0.027758,0.0606
-0.35714,0.11994,-0.071338,-0.60823,0.12138,-0.015608
-0.32897,0.056085,0.078329,-0.58601,0.021324,0.053182
-0.39503,0.11303,0.096305,-0.55805,-0.048562,0.009414
-0.40781,0.16133,0.077231,-0.66223,0.14866,0.02702
-0.26931,0.012537,0.15917,-0.67882,-0.19341,-0.18494
-0.3972,0.11577,0.091878,-0.55315,-0.049502,0.013431
-0.30745,0.039028,0.044567,-0.57222,0.059753,0.028632
-0.4089,0.16673,0.072939,-0.6545,0.15165,0.027467
-0.37357,0.16077,0.007696,-0.60523,0.17138,0.028563
-0.30503,0.11366,0.069248,-0.47608,-0.048839,-0.011079
-0.28555,0.018912,0.13939,-0.63988,0.069288,-0.014986
-0.29466,0.1332,0.10745,-0.54978,0.13051,0.07837
-0.28508,0.027194,0.17001,-0.67088,-0.11126,-0.15767
-0.34004,0.10882,0.15006,-0.5884,0.092455,0.09839
-0.36712,0.15815,0.011816,-0.60503,0.16963,0.027304
-0.30889,0.044455,0.086681,-0.56293,0.024005,0.042432
-0.33008,0.002751,0.09197,-0.80337,-0.23146,-0.26374
-0.30902,0.1274,0.047574,-0.52603,0.10379,0.04179
-0.35284,0.049878,0.24703,-0.15308,0.068901,-1.5907
-0.36203,0.12418,-0.070187,-0.60924,0.12993,-0.022184
-0.39485,0.058297,-0.01448,-0.61902,0.044842,-0.038974
-0.26934,0.032069,0.12396,-0.54846,0.011326,0.056411
-0.3227,0.007479,0.083969,-0.55611,-0.15246,-0.058837
-0.29081,0.041048,-0.00708,-0.53376,0.035845,0.013833
-0.27081,0.028211,0.13387,-0.54499,0.004946,0.05178
-0.36617,0.066666,0.070071,-0.53423,-0.097501,-0.002974
-0.31178,0.076857,-0.004365,-0.50809,-0.090225,0.003036
-0.27176,0.013471,0.15542,-0.42192,-0.20941,-0.27368
-0.27842,0.0311,0.126,-0.54552,0.005015,0.051576
-0.31296,0.12375,0.055927,-0.53215,0.10336,0.046712
-0.30623,0.11789,0.063546,-0.5342,0.13164,0.056753
-0.35709,0.12025,-0.071885,-0.61431,0.1233,-0.020178
-0.39174,0.15887,0.074624,-0.64787,0.14716,0.031476
-0.449,0.20803,0.081982,-0.66007,0.23447,0.043613
-0.26845,0.01086,0.16001,-0.71725,-0.20779,-0.21833
-0.32697,0.1309,0.0682,-0.55002,0.12182,0.056259
-0.2054,0.041301,0.20116,-0.48598,0.029224,0.047399
-0.32087,0.014557,0.091184,-0.53057,-0.14985,-0.040512
-0.4082,0.16435,0.078953,-0.66226,0.1497,0.026987
-0.352,0.029228,0.094324,-0.63475,0.068278,-0.012469
-0.25283,0.026563,0.0949,-0.51162,-0.12744,0.009602
-0.36943,0.15982,0.01236,-0.61461,0.17739,0.021713
-0.35809,0.044762,0.049245,-0.61662,0.025334,0.042279
-0.35424,0.11289,-0.079311,-0.61677,0.11748,-0.020671
-0.38712,0.15633,0.079668,-0.64823,0.14585,0.025557
-0.41183,0.17281,0.065468,-0.64816,0.15233,0.028634
-0.42047,0.087725,0.078496,-0.56668,-0.06436,0.010618
-0.3009,0.031972,0.026822,-0.55196,-0.11711,-0.020436
-0.32834,0.055877,0.078298,-0.58724,0.021396,0.053405
-0.20597,0.041199,0.20065,-0.49634,0.030152,0.045185
-0.2738,0.023121,0.030559,-0.50513,-0.11616,-0.005952
-0.35053,0.044413,0.018464,-0.61436,0.04589,-0.028418
-0.41082,0.16609,0.071357,-0.65192,0.14826,0.031401
-0.3201,0.076897,-0.025179,-0.51026,-0.0904,0.000921
-0.36471,0.15553,0.012849,-0.60785,0.17001,0.025731
-0.28964,0.010402,-0.059363,-0.5356,0.031947,0.011331
-0.34631,0.03442,0.14894,-0.52597,-0.14941,-0.11376
-0.29323,0.029254,0.092032,-0.54263,0.004966,0.056291
-0.35987,0.03865,0.091351,-0.6531,0.061822,0.013621
-0.39503,0.11303,0.096305,-0.55805,-0.048562,0.009414
-0.30545,0.045564,0.075091,-0.56722,0.016675,0.053359
-0.29023,0.050737,0.14449,-0.7839,-0.10727,-0.20195
-0.22339,0.040726,0.20125,-0.48018,0.027342,0.048373
-0.34451,0.14117,0.048673,-0.57831,0.12124,0.038022
-0.39892,0.15944,0.084081,-0.64947,0.14455,0.035664
-0.32226,0.11149,0.076956,-0.5527,0.13176,0.071529
-0.30269,0.042476,0.038481,-0.5548,0.054588,0.031109
-0.39615,0.1548,0.077008,-0.65473,0.14489,0.030693
-0.32389,0.12633,0.090741,-0.54972,0.11207,0.051135
-0.32587,0.11852,0.014192,-0.536,0.1471,0.044583
-0.30794,0.11391,0.06678,-0.48126,-0.053153,-0.015543
-0.38881,0.053408,-0.01792,-0.61974,0.048912,-0.028903
-0.42021,0.21585,0.093318,-0.62608,0.20303,0.064151
-0.32562,0.13051,0.087091,-0.55596,0.1436,0.040912
-0.40756,0.046284,0.057325,-0.62626,0.054246,0.014248
-0.31892,0.1241,0.055025,-0.53504,0.107,0.046688
-0.27152,0.017819,0.059978,-0.52758,0.02373,0.024728
-0.30796,0.07629,-0.003889,-0.51252,-0.09166,-0.001389
-0.361,0.04822,0.009265,-0.62043,0.04933,-0.030857
-0.38718,0.15666,0.076257,-0.64264,0.1483,0.031361
-0.28499,0.048915,0.023116,-0.53244,0.035744,-0.006589
-0.35728,0.11981,-0.070047,-0.6119,0.1215,-0.017932
-0.36042,0.13065,-0.061189,-0.60928,0.13263,-0.019302
-0.38202,0.11745,0.096553,-0.54742,-0.048218,0.01494
-0.33303,0.098656,0.078819,-0.47045,-0.015959,0.004877
-0.40769,0.16448,0.062396,-0.65264,0.15424,0.023544
-0.29188,0.14558,-0.006045,-0.51274,0.13944,0.041891
-0.23034,0.043653,0.20934,-0.41637,-0.018368,-0.57146
-0.25772,0.031069,0.16826,-0.58685,-0.10292,-0.118
-0.28204,0.020574,0.17469,-0.6504,-0.17125,-0.1934
-0.30382,0.017535,0.094618,-0.52012,-0.14386,-0.024873
-0.40917,0.16517,0.078776,-0.66417,0.15039,0.027487
-0.32134,0.039885,0.093419,-0.5802,0.016698,0.062872
-0.33262,0.044473,0.055815,-0.50122,-0.11389,-0.012036
-0.40356,0.15912,0.077397,-0.66506,0.15435,0.024851
-0.35992,0.15559,0.013552,-0.60223,0.16923,0.024774
-0.27082,-0.006842,-0.023774,-0.50545,-0.11597,-0.007343
-0.33932,0.14456,0.054343,-0.56683,0.15348,0.025471
-0.37766,0.035821,0.071385,-0.63064,0.067743,-0.009947
-0.30608,0.11425,0.069863,-0.48319,-0.051243,-0.018468
