-0.29552,0.20924,0.014389
-0.29552,0.20924,0.014389
-0.29557,0.20885,0.014226
-0.29592,0.20831,0.014164
-0.29555,0.20881,0.014164
-0.29589,0.20817,0.014082
-0.29588,0.20846,0.014184
-0.29585,0.20879,0.014388
-0.29581,0.20857,0.014164
-0.29583,0.20838,0.014083
-0.29585,0.20819,0.014001
-0.29555,0.20904,0.014307
-0.29585,0.20842,0.014144
-0.29585,0.20842,0.014144
-0.29559,0.20868,0.013842
-0.29589,0.20841,0.014225
-0.29565,0.20847,0.013841
-0.29565,0.2081,0.013596
-0.29563,0.2089,0.014066
-0.2957,0.20841,0.01384
-0.29565,0.20847,0.013841
-0.29567,0.20791,0.013514
-0.29559,0.20891,0.013985
-0.29557,0.20882,0.013963
-0.29557,0.20882,0.013963
-0.2956,0.20887,0.014229
-0.29536,0.20857,0.0136
-0.2952,0.2092,0.013561
-0.29534,0.208,0.013089
-0.29556,0.20836,0.013697
-0.29552,0.20837,0.013616
-0.2955,0.20893,0.013944
-0.2955,0.2088,0.013841
-0.29556,0.20836,0.013697
-0.29518,0.2085,0.012948
-0.29524,0.20882,0.013397
-0.29561,0.20822,0.01388
-0.29517,0.20828,0.013029
-0.29536,0.20703,0.012758
-0.29538,0.20795,0.013228
-0.29536,0.20814,0.013311
-0.29536,0.20814,0.013311
-0.29532,0.20852,0.013476
-0.29546,0.20808,0.013595
-0.29518,0.208,0.012925
-0.29541,0.20822,0.013412
-0.29521,0.2079,0.012863
-0.29543,0.20803,0.01333
-0.29545,0.20784,0.013247
-0.29543,0.20803,0.01333
-0.29516,0.20848,0.013111
-0.29524,0.20832,0.013375
-0.29536,0.20786,0.013207
-0.29533,0.20824,0.013372
-0.29546,0.2078,0.013491
-0.29529,0.20826,0.013292
-0.29542,0.20781,0.013411
-0.29534,0.20768,0.013044
-0.29536,0.20786,0.013207
-0.29514,0.2075,0.0126
-0.29542,0.20757,0.013062
-0.29553,0.20768,0.01351
-0.29545,0.20755,0.013143
-0.2955,0.2077,0.01343
-0.29553,0.20656,0.01267
-0.29551,0.20698,0.012892
-0.29547,0.20713,0.01292
-0.29551,0.20698,0.012892
-0.29523,0.20743,0.012675
-0.29519,0.20716,0.01249
-0.29545,0.20691,0.012791
-0.2954,0.20688,0.012655
-0.29545,0.20654,0.012543
-0.29515,0.20718,0.01241
-0.29546,0.20654,0.012754
-0.29536,0.20685,0.012609
-0.29538,0.20642,0.012387
-0.29536,0.20685,0.012609
-0.29538,0.20642,0.012387
-0.29536,0.20661,0.01247
-0.29538,0.20642,0.012387
-0.29518,0.20702,0.012307
-0.29535,0.20596,0.012118
-0.2954,0.20639,0.011617
-0.29544,0.20582,0.011366
-0.29542,0.20564,0.011203
-0.29544,0.20625,0.011799
-0.29554,0.20608,0.011348
-0.29528,0.20623,0.011414
-0.29529,0.2054,0.010979
-0.29526,0.20559,0.011516
-0.29523,0.20616,0.011313
-0.29533,0.20633,0.011734
-0.29529,0.2054,0.010979
-0.2953,0.20616,0.01157
-0.29524,0.20592,0.011262
-0.29518,0.20589,0.011129
-0.2955,0.20545,0.011128
-0.29545,0.20606,0.011886
-0.29543,0.20556,0.011111
-0.29544,0.20537,0.011028
-0.2954,0.20539,0.010948
-0.29547,0.20542,0.011293
-0.29539,0.20529,0.010927
-0.29539,0.20529,0.010927
-0.29535,0.20531,0.010847
-0.29535,0.20531,0.010847
-0.2954,0.20511,0.010843
-0.29538,0.20511,0.011296
-0.29539,0.20529,0.010927
-0.2954,0.20511,0.010843
-0.29539,0.20529,0.010927
-0.29539,0.20529,0.010927
-0.29538,0.20501,0.010822
-0.29534,0.20503,0.010743
-0.29534,0.20503,0.010743
-0.29534,0.20503,0.010743
-0.29534,0.20503,0.010743
-0.29536,0.20515,0.011078
-0.2954,0.20511,0.010843
-0.29546,0.20506,0.011046
-0.2954,0.20511,0.010843
-0.2954,0.20511,0.010843
-0.2954,0.20511,0.010843
-0.29542,0.20444,0.01057
-0.29539,0.20446,0.010491
-0.29534,0.20503,0.010743
-0.29534,0.20527,0.010879
-0.2954,0.20403,0.010272
-0.29536,0.20484,0.010659
-0.29546,0.20478,0.010941
-0.29539,0.20422,0.010356
-0.2954,0.2043,0.01072
-0.29536,0.20484,0.010659
-0.29543,0.20393,0.010209
-0.29536,0.20484,0.010659
-0.29536,0.20487,0.010973
-0.29549,0.20419,0.010951
-0.29541,0.20384,0.010188
-0.29541,0.20384,0.010188
-0.29537,0.20465,0.010575
-0.29545,0.20402,0.010572
-0.29553,0.20438,0.010853
-0.29546,0.20356,0.01004
-0.29552,0.20378,0.01047
-0.29549,0.20443,0.011087
-0.29543,0.20389,0.010237
-0.28275,0.19953,0.01612
-0.28275,0.19953,0.01612
-0.28287,0.19885,0.015787
-0.28279,0.19881,0.015793
-0.28275,0.19927,0.015686
-0.28268,0.19923,0.015694
-0.28279,0.19879,0.015488
-0.28279,0.19873,0.015443
-0.28277,0.19848,0.015347
-0.28299,0.19851,0.016004
-0.28297,0.19884,0.015863
-0.28299,0.19868,0.015752
-0.28279,0.19873,0.015443
-0.2828,0.19861,0.015406
-0.28277,0.19914,0.015651
-0.28287,0.1985,0.015958
-0.28277,0.19914,0.015651
-0.2828,0.19861,0.015406
-0.28297,0.19964,0.016569
-0.28282,0.19819,0.015199
-0.29548,0.2029,0.009765
-0.29543,0.20389,0.010237
-0.2828,0.19855,0.015362
-0.28301,0.19908,0.016019
-0.28278,0.19899,0.015875
-0.28279,0.19876,0.015748
-0.28279,0.19876,0.015748
-0.28279,0.19873,0.015443
-0.29554,0.2034,0.010301
-0.29542,0.20361,0.010131
-0.29569,0.20343,0.010716
-0.29563,0.2044,0.010875
-0.29548,0.2029,0.009765
-0.29567,0.20383,0.010622
-0.29579,0.20333,0.010686
-0.28301,0.19885,0.015893
-0.28298,0.19886,0.015833
-0.283,0.19836,0.015671
-0.283,0.19903,0.015973
-0.28307,0.19889,0.016221
-0.28315,0.19944,0.016509
-0.2832,0.19849,0.01606
-0.2832,0.19849,0.01606
-0.28311,0.1992,0.016354
-0.28308,0.19956,0.016514
-0.28313,0.19861,0.016066
-0.28318,0.19874,0.016349
-0.28304,0.19909,0.016232
-0.28299,0.19926,0.016285
-0.2828,0.19837,0.015468
-0.28292,0.19938,0.016291
-0.2829,0.19898,0.016024
-0.28288,0.19841,0.016014
-0.28271,0.199,0.015966
-0.28273,0.19921,0.016009
-0.28247,0.19897,0.0155
-0.28266,0.19936,0.016322
-0.28261,0.19904,0.015814
-0.28256,0.19903,0.015788
-0.28257,0.19862,0.015581
-0.28224,0.19934,0.015459
-0.28225,0.19916,0.01538
-0.28252,0.19856,0.015507
-0.28245,0.1992,0.015813
-0.28244,0.19886,0.015594
-0.28238,0.1988,0.015521
-0.28215,0.19886,0.015154
-0.28239,0.19886,0.015568
-0.28215,0.19886,0.015154
-0.28217,0.19851,0.014993
-0.28242,0.19829,0.015585
-0.28207,0.1988,0.014858
-0.2822,0.19899,0.015436
-0.28234,0.19922,0.015669
-0.28235,0.19881,0.015461
-0.28209,0.1988,0.01508
-0.28227,0.19868,0.015374
-0.28226,0.19886,0.015454
-0.28204,0.19857,0.014927
-0.28227,0.19868,0.015374
-0.28203,0.19822,0.014708
-0.28208,0.19963,0.015717
-0.2822,0.1988,0.015381
-0.28199,0.19851,0.014854
-0.28203,0.19832,0.014833
-0.28229,0.19833,0.015214
-0.28235,0.19903,0.015844
-0.28201,0.1991,0.015167
-0.28227,0.19892,0.015501
-0.28231,0.19852,0.015658
-0.2821,0.19863,0.015
-0.2823,0.19933,0.015735
-0.28235,0.19838,0.015287
-0.28229,0.19951,0.015814
-0.28209,0.19947,0.015382
-0.28237,0.19898,0.0156
-0.28237,0.19898,0.0156
-0.28211,0.19963,0.015521
-0.28235,0.19933,0.015759
-0.28242,0.19922,0.015753
-0.28242,0.20022,0.016273
-0.28252,0.19909,0.015806
-0.28228,0.19981,0.015741
-0.28252,0.19951,0.015979
-0.28255,0.1995,0.016039
-0.28229,0.20006,0.015835
-0.28253,0.20034,0.01642
-0.28229,0.1994,0.015533
-0.28255,0.1994,0.015914
-0.28242,0.19957,0.015717
-0.28254,0.19916,0.01582
-0.28251,0.19975,0.016108
-0.28228,0.19958,0.015612
-0.2825,0.19934,0.01584
-0.28247,0.19928,0.015827
-0.28222,0.19952,0.015539
-0.28244,0.19929,0.015767
-0.2822,0.19935,0.0154
-0.28219,0.19976,0.015608
-0.28209,0.2,0.015425
-0.2822,0.19935,0.0154
-0.28211,0.19941,0.015138
-0.28214,0.19981,0.015624
-0.28226,0.2004,0.016016
-0.28217,0.19969,0.015594
-0.28235,0.19957,0.015888
-0.2821,0.19981,0.015601
-0.28231,0.2001,0.016126
-0.28232,0.19969,0.015918
-0.28207,0.19982,0.015541
-0.28209,0.19923,0.015254
-0.2821,0.19929,0.015302
-0.28208,0.19964,0.015462
-0.28208,0.19964,0.015462
-0.28234,0.19922,0.015669
-0.28208,0.19941,0.015333
-0.28199,0.19947,0.015071
-0.28213,0.19928,0.015361
-0.28206,0.20034,0.015839
-0.28215,0.19886,0.015154
-0.28218,0.19994,0.015688
-0.28243,0.1997,0.015975
-0.28217,0.19946,0.015466
-0.28218,0.19994,0.015688
-0.28218,0.19994,0.015688
-0.28217,0.19946,0.015466
-0.28207,0.19975,0.015332
-0.28218,0.19994,0.015688
-0.28218,0.19994,0.015688
-0.28218,0.19994,0.015688
-0.28219,0.19953,0.015479
-0.28218,0.19994,0.015688
-0.28214,0.20047,0.015926
-0.2822,0.19935,0.0154
-0.28223,0.19899,0.015241
-0.28222,0.19952,0.015539
-0.28222,0.19952,0.015539
-0.28222,0.19952,0.015539
-0.28221,0.19993,0.015747
-0.28225,0.19982,0.015682
-0.28248,0.19976,0.016049
-0.28234,0.20012,0.015908
-0.28239,0.19993,0.015888
-0.28232,0.20006,0.01564
-0.28232,0.20006,0.01564
-0.28244,0.19999,0.015962
-0.28237,0.20012,0.015713
-0.2827,0.2,0.016343
-0.28255,0.20011,0.01611
-0.28256,0.19993,0.01603
-0.28267,0.20012,0.016387
-0.28251,0.20046,0.01605
-0.28255,0.20012,0.015855
-0.28267,0.20005,0.016178
-0.28268,0.2003,0.016272
-0.28273,0.20011,0.016252
-0.28277,0.20035,0.016406
-0.28274,0.20071,0.016565
-0.28282,0.20041,0.016481
-0.2828,0.20059,0.01656
-0.28287,0.20047,0.016555
-0.28291,0.20071,0.016709
-0.28299,0.20076,0.016844
-0.28308,0.20071,0.016853
-0.2834,0.20035,0.017137
-0.28316,0.20076,0.016989
-0.28325,0.20072,0.016999
-0.28338,0.2004,0.01654
-0.28338,0.20119,0.016933
-0.28367,0.20119,0.017376
-0.28353,0.20143,0.017863
-0.28355,0.20119,0.01708
-0.2836,0.20125,0.017155
-0.28393,0.20131,0.017675
-0.28372,0.20136,0.017367
-0.28375,0.20143,0.017382
-0.28375,0.20204,0.017695
-0.28389,0.20162,0.01761
-0.28414,0.20233,0.01843
-0.28436,0.20154,0.017977
-0.28446,0.20167,0.01813
-0.28476,0.20227,0.018948
-0.28469,0.20197,0.018512
-0.28508,0.20166,0.018988
-0.28532,0.20264,0.019906
-0.28523,0.20223,0.01921
-0.29809,0.20925,0.016356
-0.29834,0.20789,0.015486
-0.2987,0.20813,0.016369
-0.29862,0.20814,0.0161
-0.29862,0.20837,0.016245
-0.29828,0.20904,0.016019
-0.29828,0.20843,0.015748
-0.29847,0.20773,0.015623
-0.29812,0.20783,0.015108
-0.29804,0.20809,0.015207
-0.29807,0.20707,0.014816
-0.29815,0.20719,0.014893
-0.2981,0.20711,0.014789
-0.29799,0.20761,0.014928
-0.29803,0.20722,0.014766
-0.29779,0.20682,0.014113
-0.29808,0.20708,0.014949
-0.2978,0.20754,0.014726
-0.2979,0.20746,0.01472
-0.29796,0.20687,0.014477
-0.29772,0.20694,0.014091
-0.29806,0.20704,0.014906
-0.29779,0.20707,0.01446
-0.29787,0.20719,0.014536
-0.29786,0.20672,0.01427
-0.29764,0.20659,0.013803
-0.29787,0.20606,0.013922
-0.29774,0.20676,0.014145
-0.29759,0.20652,0.01392
-0.29751,0.20669,0.013861
-0.29704,0.20703,0.013451
-0.29741,0.20601,0.013205
-0.29732,0.20632,0.013265
-0.29735,0.20689,0.013775
-0.2972,0.20688,0.013386
-0.2974,0.2063,0.013446
-0.29739,0.20621,0.013424
-0.29711,0.20629,0.012958
-0.29708,0.20663,0.013159
-0.29722,0.20557,0.012895
-0.29671,0.20668,0.012775
-0.29675,0.20601,0.012508
-0.29703,0.20589,0.012707
-0.29717,0.20633,0.013237
-0.29689,0.20641,0.012771
-0.29713,0.20635,0.013156
-0.29684,0.20647,0.012772
-0.29699,0.20635,0.013056
-0.29648,0.20693,0.012692
-0.29654,0.20635,0.012448
-0.29662,0.20672,0.012955
-0.29654,0.20659,0.012588
-0.29678,0.20652,0.012973
-0.29685,0.20577,0.012341
-0.29678,0.20652,0.012973
-0.29665,0.20721,0.013198
-0.29678,0.20625,0.012567
-0.29647,0.2067,0.012568
-0.29647,0.2067,0.012568
-0.29665,0.20721,0.013198
-0.29647,0.2067,0.012568
-0.29641,0.20709,0.013186
-0.29648,0.20627,0.012346
-0.29641,0.20728,0.012813
-0.29647,0.2067,0.012568
-0.29648,0.20651,0.012486
-0.29648,0.20651,0.012486
-0.29648,0.20651,0.012486
-0.29679,0.20597,0.012463
-0.29641,0.20643,0.012838
-0.29643,0.20643,0.012384
-0.29643,0.20643,0.012384
-0.29638,0.20636,0.012282
-0.29638,0.20636,0.012282
-0.29634,0.20637,0.012201
-0.29632,0.20628,0.01218
-0.29627,0.2062,0.012078
-0.29623,0.20602,0.01237
-0.29625,0.20555,0.012183
-0.29616,0.20614,0.012351
-0.29619,0.20547,0.012081
-0.29616,0.20586,0.012247
-0.2961,0.20578,0.012146
-0.29607,0.2057,0.01159
-0.29601,0.20572,0.011964
-0.29603,0.20524,0.011777
-0.29616,0.20567,0.012309
-0.29584,0.20549,0.01166
-0.29569,0.20543,0.011521
-0.29564,0.2048,0.011091
-0.28289,0.20021,0.016521
-0.28274,0.20028,0.016392
-0.2824,0.20033,0.016157
-0.28215,0.19987,0.015674
-0.28191,0.19956,0.015368
-0.28161,0.19934,0.014959
-0.28136,0.19904,0.014656
-0.28109,0.19881,0.01431
-0.28093,0.1988,0.014234
-0.28087,0.19875,0.013907
-0.28097,0.19876,0.014213
-0.28097,0.19935,0.014467
-0.28098,0.19894,0.01426
-0.281,0.19883,0.014227
-0.28092,0.19899,0.014058
-0.28101,0.19934,0.014526
-0.28106,0.19889,0.014298
-0.28109,0.19947,0.014611
-0.28112,0.19946,0.014669
-0.28112,0.19946,0.014669
-0.28113,0.19928,0.014589
-0.28119,0.19934,0.014661
-0.28119,0.19934,0.014661
-0.28116,0.19987,0.014901
-0.28092,0.199,0.014063
-0.28094,0.19958,0.014376
-0.28096,0.19917,0.014168
-0.28118,0.19952,0.014741
-0.28122,0.19941,0.014674
-0.281,0.19964,0.014448
-0.28125,0.19992,0.015031
-0.28106,0.1997,0.01452
-0.2814,0.19875,0.01451
-0.28143,0.19934,0.014821
-0.28114,0.19994,0.014475
-0.28161,0.19934,0.014959
-0.28164,0.19899,0.014799
-0.28162,0.1994,0.015006
-0.28153,0.19998,0.015044
-0.28141,0.20006,0.014954
-0.28144,0.19953,0.014713
-0.28167,0.1994,0.015031
-0.28166,0.19958,0.015111
-0.28157,0.19987,0.014978
-0.28165,0.19999,0.015319
-0.28142,0.19964,0.014745
-0.2814,0.2,0.014904
-0.28162,0.20035,0.015479
-0.28167,0.19964,0.015159
-0.28159,0.20036,0.015419
-0.28154,0.19971,0.014839
-0.28139,0.19989,0.014815
-0.28168,0.19923,0.014951
-0.28143,0.19947,0.014665
-0.28149,0.19953,0.014738
-0.28181,0.19917,0.015017
-0.2818,0.19934,0.015097
-0.28171,0.20041,0.015355
-0.28184,0.19982,0.015378
-0.28184,0.19982,0.015378
-0.28178,0.19976,0.015305
-0.27181,0.19712,0.016938
-0.2715,0.19628,0.0159
-0.27179,0.1969,0.016853
-0.27152,0.1969,0.016408
-0.27176,0.19684,0.016761
-0.27175,0.19645,0.016599
-0.27173,0.19678,0.016751
-0.27152,0.19635,0.01617
-0.27173,0.19678,0.016751
-0.27173,0.19678,0.016751
-0.27175,0.19645,0.016599
-0.27161,0.19629,0.016416
-0.27175,0.19645,0.016599
-0.27179,0.1961,0.016407
-0.27194,0.19587,0.016204
-0.27214,0.19518,0.016221
-0.27212,0.19553,0.015913
-0.27209,0.19564,0.01598
-0.27213,0.19536,0.015836
-0.27217,0.19502,0.015727
-0.27216,0.19535,0.01588
-0.27219,0.19445,0.015451
-0.27225,0.19449,0.015504
-0.27287,0.19396,0.016102
-0.20411,0.1662,0.051297
-0.20411,0.1662,0.051297
-0.20412,0.16632,0.051361
-0.20411,0.16662,0.0515
-0.20402,0.16596,0.051484
-0.20421,0.16615,0.051875
-0.20422,0.16658,0.052077
-0.20404,0.16632,0.051674
-0.20406,0.16628,0.051813
-0.20406,0.16628,0.051813
-0.20404,0.16644,0.051737
-0.20405,0.16656,0.0518
-0.20412,0.16674,0.051563
-0.20405,0.16659,0.051544
-0.20413,0.16686,0.051626
-0.20412,0.16644,0.051424
-0.20404,0.16644,0.051737
-0.20404,0.16644,0.051737
-0.20403,0.16651,0.051749
-0.20404,0.16644,0.051737
-0.20409,0.16718,0.052267
-0.20405,0.16656,0.0518
-0.20405,0.16656,0.0518
-0.20405,0.16667,0.051863
-0.20404,0.16662,0.051813
-0.20404,0.16632,0.051674
-0.20404,0.16662,0.051813
-0.20404,0.16662,0.051813
-0.20405,0.16698,0.052002
-0.20408,0.16706,0.052204
-0.20406,0.16722,0.052128
-0.20414,0.16691,0.051675
-0.20417,0.16687,0.051814
-0.20406,0.16722,0.052128
-0.20404,0.16725,0.051989
-0.20406,0.16722,0.052128
-0.20406,0.16679,0.051926
-0.20406,0.16722,0.052128
-0.20414,0.16722,0.051815
-0.20415,0.16734,0.051878
-0.18637,0.16197,0.048836
-0.18617,0.16193,0.04854
-0.18637,0.16197,0.048836
-0.18637,0.16197,0.048836
-0.18637,0.16197,0.048836
-0.18636,0.16187,0.048779
-0.18634,0.16148,0.048595
-0.18635,0.16158,0.048652
-0.18635,0.16179,0.048655
-0.18634,0.16148,0.048595
-0.18636,0.16138,0.048583
-0.18633,0.16139,0.048537
-0.18637,0.16167,0.04871
-0.18636,0.16138,0.048583
-0.18612,0.16104,0.048114
-0.18632,0.16109,0.048411
-0.18635,0.16128,0.048526
-0.18637,0.16167,0.04871
-0.18637,0.16167,0.04871
-0.18636,0.16138,0.048583
-0.1864,0.16165,0.048822
-0.18613,0.16114,0.048172
-0.18634,0.16118,0.048469
-0.18634,0.16148,0.048595
-0.1863,0.1612,0.048422
-0.18638,0.16177,0.048767
-0.18586,0.16123,0.048057
-0.18615,0.16153,0.048355
-0.18635,0.16158,0.048652
